,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
406,2021-08-17,150.23,151.68,149.09,150.19,148.878433,92202535,92229700,-0.04,-0.02662584,150.25,"August 17, 21",-0.0002662584
405,2021-08-18,149.8,150.72,146.15,146.36,145.081879,86285490,86326000,-3.44,-2.3,148.3,"August 18, 21",-0.023
404,2021-08-19,145.03,148.0,144.5,146.7,145.4189,86753154,86960300,1.67,1.15,146.44,"August 19, 21",0.0115
403,2021-08-20,147.44,148.5,146.78,148.19,146.895889,60249630,60549600,0.75,0.50868,147.82,"August 20, 21",0.0050868
402,2021-08-23,148.31,150.19,147.89,149.71,148.402649,60105710,60131800,1.4,0.94397,149.49,"August 23, 21",0.0094397
401,2021-08-24,149.45,150.86,149.15,149.62,148.313385,48605228,48606400,0.17,0.11375,149.9,"August 24, 21",0.0011375
400,2021-08-25,149.81,150.32,147.8,148.36,147.064423,58691297,58991300,-1.45,-0.96789,148.6,"August 25, 21",-0.0096789
399,2021-08-26,148.35,149.12,147.51,147.54,146.251541,48597195,48597200,-0.81,-0.54601,148.11,"August 26, 21",-0.0054601
398,2021-08-27,147.48,148.75,146.83,148.6,147.302322,54858888,55802400,1.12,0.75943,148.12,"August 27, 21",0.0075943
397,2021-08-30,149.0,153.49,148.61,153.12,151.782852,90756723,90956700,4.12,2.77,152.15,"August 30, 21",0.0277
396,2021-08-31,152.66,152.8,151.29,151.83,150.50412,85962417,86453100,-0.83,-0.54369,152.02,"August 31, 21",-0.0054369
395,2021-09-01,152.83,154.98,152.34,152.51,151.178177,80207311,80313700,-0.32,-0.20938,153.77,"September 01, 21",-0.0020938
394,2021-09-02,153.87,154.72,152.4,153.65,152.308212,71171317,71115500,-0.22,-0.14298,153.61,"September 02, 21",-0.0014298
393,2021-09-03,153.76,154.63,153.09,154.3,152.952545,57866066,57808700,0.54,0.3512,154.02,"September 03, 21",0.003512
392,2021-09-07,154.97,157.26,154.39,156.69,155.321655,83620937,82278300,1.72,1.11,156.18,"September 07, 21",0.0111
391,2021-09-08,156.98,157.04,153.975,155.11,153.755478,74396207,74420200,-1.87,-1.19,155.11,"September 08, 21",-0.0119
390,2021-09-09,155.49,156.11,153.95,154.07,152.724564,57305730,57305700,-1.42,-0.91324,154.85,"September 09, 21",-0.0091324
389,2021-09-10,155.0,155.48,148.7,148.97,147.669083,140829235,140893200,-6.03,-3.89,151.0,"September 10, 21",-0.0389
388,2021-09-13,150.63,151.42,148.75,149.55,148.244019,104246371,102404300,-1.08,-0.71699,149.7,"September 13, 21",-0.0071699
387,2021-09-14,150.35,151.07,146.91,148.12,146.826508,112148523,109296300,-2.23,-1.48,148.84,"September 14, 21",-0.0148
386,2021-09-15,148.56,149.44,146.37,149.03,147.728546,84825078,83281300,0.47,0.31637,148.03,"September 15, 21",0.0031637
385,2021-09-16,148.44,148.97,147.221,148.79,147.490646,67981149,68034100,0.35,0.23579,148.15,"September 16, 21",0.0023579
384,2021-09-17,148.82,148.82,145.76,146.06,144.784515,129840322,129868800,-2.76,-1.85,146.7,"September 17, 21",-0.0185
383,2021-09-20,143.8,144.84,141.27,142.94,141.691757,123462362,123478900,-0.86,-0.59805,142.75,"September 20, 21",-0.0059805
382,2021-09-21,143.93,144.6,142.78,143.43,142.17746,75833962,75834000,-0.5,-0.34739,143.74,"September 21, 21",-0.0034739
381,2021-09-22,144.45,146.43,143.7001,145.85,144.57634,76404341,76404300,1.4,0.96919,145.41,"September 22, 21",0.0096919
380,2021-09-23,146.65,147.08,145.64,146.83,145.54776,64727170,64838200,0.18,0.12274,146.69,"September 23, 21",0.0012274
379,2021-09-24,145.66,147.4701,145.56,146.92,145.636993,53475569,53477900,1.26,0.86503,146.49,"September 24, 21",0.0086503
378,2021-09-27,145.47,145.96,143.82,145.37,144.10051,74150726,74150700,-0.1,-0.0687427,145.11,"September 27, 21",-0.000687427
377,2021-09-28,143.25,144.75,141.69,141.91,140.670746,108955840,108972300,-1.34,-0.93543,142.67,"September 28, 21",-0.0093543
376,2021-09-29,142.47,144.45,142.03,142.83,141.582703,73592044,74602000,0.36,0.25268,143.4,"September 29, 21",0.0025268
375,2021-09-30,143.66,144.378,141.28,141.5,140.264313,90816408,89056700,-2.16,-1.5,142.4,"September 30, 21",-0.015
374,2021-10-01,141.9,142.92,139.1101,142.65,141.404266,94606681,94639600,0.75,0.52854,141.11,"October 01, 21",0.0052854
373,2021-10-04,141.76,142.21,138.27,139.14,137.924942,98322008,98322000,-2.62,-1.85,139.29,"October 04, 21",-0.0185
372,2021-10-05,139.49,142.24,139.36,141.11,139.877731,80861062,80861100,1.62,1.16,140.99,"October 05, 21",0.0116
371,2021-10-06,139.47,142.15,138.37,142.0,140.759979,82821118,83221100,2.53,1.81,140.38,"October 06, 21",0.0181
370,2021-10-07,143.06,144.215,142.72,143.29,142.038666,61732655,61732700,0.23,0.16077,143.67,"October 07, 21",0.0016077
369,2021-10-08,144.03,144.1781,142.56,142.9,141.652084,59892052,58773200,-1.13,-0.78456,143.17,"October 08, 21",-0.0078456
368,2021-10-11,142.27,144.81,141.81,142.81,141.562866,63952219,64452200,0.54,0.37956,143.67,"October 11, 21",0.0037956
367,2021-10-12,143.23,143.25,141.0401,141.51,140.274231,73035859,73035900,-1.72,-1.2,141.86,"October 12, 21",-0.012
366,2021-10-13,141.235,141.4,139.2,140.91,139.679474,78762121,78762700,-0.325,-0.23011,140.31,"October 13, 21",-0.0023011
365,2021-10-14,142.11,143.88,141.51,143.76,142.504593,69891600,69907100,1.65,1.16,143.22,"October 14, 21",0.0116
364,2021-10-15,143.77,144.895,143.51,144.84,143.57515,67642684,67940300,1.07,0.74424,144.32,"October 15, 21",0.0074424
363,2021-10-18,143.445,146.84,143.16,146.55,145.270218,85389174,85589200,3.105,2.16,145.42,"October 18, 21",0.0216
362,2021-10-19,147.01,149.17,146.55,148.76,147.460922,76378894,76378900,1.75,1.19,148.33,"October 19, 21",0.0119
361,2021-10-20,148.7,149.7539,148.12,149.26,147.956528,58418788,58418800,0.56,0.3766,149.09,"October 20, 21",0.003766
360,2021-10-21,148.81,149.64,147.87,149.48,148.174652,61345990,61421000,0.67,0.45024,149.03,"October 21, 21",0.0045024
359,2021-10-22,149.69,150.18,148.64,148.69,147.391525,58855143,58883400,-1.0,-0.66805,149.3,"October 22, 21",-0.0066805
358,2021-10-25,148.68,149.37,147.6211,148.64,147.341965,50220555,50720600,-0.04,-0.02690342,148.51,"October 25, 21",-0.0002690342
357,2021-10-26,149.33,150.84,149.0101,149.32,148.016037,60893393,60893400,-0.01,-0.00669658,149.59,"October 26, 21",-6.69658e-05
356,2021-10-27,149.36,149.73,148.49,148.85,147.55014,56094929,56094900,-0.51,-0.34146,149.12,"October 27, 21",-0.0034146
355,2021-10-28,149.82,153.165,149.72,152.57,151.237656,100064388,100077900,2.75,1.84,151.59,"October 28, 21",0.0184
354,2021-10-29,147.215,149.94,146.4128,149.8,148.491837,124953168,124953200,2.585,1.76,148.33,"October 29, 21",0.0176
353,2021-11-01,148.985,149.7,147.8,148.96,147.65918,74588257,74588300,-0.025,-0.01678021,148.81,"November 01, 21",-0.0001678021
352,2021-11-02,148.66,151.57,148.65,150.02,148.709915,69121986,69122000,1.36,0.91484,150.36,"November 02, 21",0.0091484
351,2021-11-03,150.39,151.97,149.82,151.49,150.167084,54511532,54511500,1.1,0.73143,150.92,"November 03, 21",0.0073143
350,2021-11-04,151.58,152.43,150.64,150.96,149.641724,60394613,60394600,-0.62,-0.40902,151.4,"November 04, 21",-0.0040902
349,2021-11-05,151.89,152.2,150.06,151.28,150.17778,65163883,65463900,-0.61,-0.40161,151.09,"November 05, 21",-0.0040161
348,2021-11-08,151.41,151.57,150.16,150.44,149.343918,55020868,55020900,-0.97,-0.64064,150.82,"November 08, 21",-0.0064064
347,2021-11-09,150.2,151.428,150.0601,150.81,149.711197,56787930,56787900,0.61,0.40613,150.79,"November 09, 21",0.0040613
346,2021-11-10,150.02,150.13,147.85,147.92,146.842255,65160017,65187100,-2.1,-1.4,148.6,"November 10, 21",-0.014
345,2021-11-11,148.96,149.43,147.681,147.87,146.792618,40699950,41000000,-1.09,-0.73174,148.17,"November 11, 21",-0.0073174
344,2021-11-12,148.43,150.4,147.48,149.99,148.897171,63804006,63804000,1.56,1.05,149.35,"November 12, 21",0.0105
343,2021-11-15,150.37,151.88,149.43,150.0,148.907089,59182803,59222800,-0.37,-0.24606,150.29,"November 15, 21",-0.0024606
342,2021-11-16,149.94,151.488,149.34,151.0,149.899811,59256210,59256200,1.06,0.70695,150.7,"November 16, 21",0.0070695
341,2021-11-17,150.995,155.0,150.99,153.49,152.371674,88807000,88807000,2.495,1.65,153.54,"November 17, 21",0.0165
340,2021-11-18,153.71,158.67,153.05,157.87,156.719742,137777673,137827700,4.16,2.71,156.33,"November 18, 21",0.0271
339,2021-11-19,157.65,161.02,156.5328,160.55,159.380219,117264897,117305600,2.9,1.84,159.57,"November 19, 21",0.0184
338,2021-11-22,161.68,165.7,161.0,161.02,159.846817,117427889,117467900,-0.66,-0.40821,163.59,"November 22, 21",-0.0040821
337,2021-11-23,161.12,161.8,159.0601,161.41,160.233963,96022899,96041900,0.29,0.17999,160.34,"November 23, 21",0.0017999
336,2021-11-24,160.75,162.14,159.64,161.94,160.760117,69263623,69463600,1.19,0.74028,161.11,"November 24, 21",0.0074028
335,2021-11-26,159.565,160.45,156.36,156.81,155.667465,76940752,76959800,-2.755,-1.73,157.84,"November 26, 21",-0.0173
334,2021-11-29,159.37,161.19,158.7901,160.24,159.072495,88498217,88748200,0.87,0.5459,160.13,"November 29, 21",0.005459
333,2021-11-30,159.985,165.52,159.92,165.3,164.095627,173958056,174048100,5.315,3.32,163.78,"November 30, 21",0.0332
332,2021-12-01,167.48,170.3,164.53,164.77,163.569504,152303002,152052500,-2.71,-1.62,167.69,"December 01, 21",-0.0162
331,2021-12-02,158.735,164.2,157.8,163.76,162.566849,136739174,136739200,5.025,3.17,161.83,"December 02, 21",0.0317
330,2021-12-03,164.02,164.96,159.72,161.84,160.660858,117949416,118023100,-2.18,-1.33,161.82,"December 03, 21",-0.0133
329,2021-12-06,164.29,167.8799,164.28,165.32,164.115479,107496982,107497000,1.03,0.62694,165.82,"December 06, 21",0.0062694
328,2021-12-07,169.08,171.58,168.34,171.18,169.93277,120356951,120405400,2.1,1.24,170.56,"December 07, 21",0.0124
327,2021-12-08,172.125,175.96,170.7,175.08,173.804367,116982099,116998900,2.955,1.72,174.02,"December 08, 21",0.0172
326,2021-12-09,174.91,176.75,173.92,174.56,173.288162,108923738,108923700,-0.35,-0.2001,175.28,"December 09, 21",-0.002001
325,2021-12-10,175.205,179.63,174.69,179.45,178.142517,115402731,115402700,4.245,2.42,177.27,"December 10, 21",0.0242
324,2021-12-13,181.115,182.13,175.53,175.74,174.459564,153237019,153237000,-5.375,-2.97,178.6,"December 13, 21",-0.0297
323,2021-12-14,175.25,177.74,172.21,174.33,173.059845,139356181,139380400,-0.92,-0.52496,174.4,"December 14, 21",-0.0052496
322,2021-12-15,175.11,179.5,172.3108,179.3,177.993622,131063257,131063300,4.19,2.39,176.08,"December 15, 21",0.0239
321,2021-12-16,179.28,181.14,170.75,172.26,171.004898,150185842,150185800,-7.02,-3.92,174.41,"December 16, 21",-0.0392
320,2021-12-17,169.93,173.47,169.69,171.14,169.893051,194579041,195432700,1.21,0.71206,171.26,"December 17, 21",0.0071206
319,2021-12-20,168.28,170.58,167.46,169.75,168.513199,107499114,107499100,1.47,0.87354,169.26,"December 20, 21",0.0087354
318,2021-12-21,171.555,173.2,169.12,172.99,171.729599,91167005,91185900,1.435,0.83647,171.48,"December 21, 21",0.0083647
317,2021-12-22,173.04,175.86,172.15,175.64,174.360306,92135303,92135300,2.6,1.5,174.33,"December 22, 21",0.015
316,2021-12-23,175.85,176.8499,175.27,176.28,174.995621,68356567,68356600,0.43,0.24453,176.15,"December 23, 21",0.0024453
315,2021-12-27,177.085,180.42,177.07,180.33,179.016129,74901582,74919600,3.245,1.83,179.06,"December 27, 21",0.0183
314,2021-12-28,180.16,181.33,178.53,179.29,177.983688,78894335,79144300,-0.87,-0.4829,179.7,"December 28, 21",-0.004829
313,2021-12-29,179.33,180.63,178.14,179.38,178.073044,62348931,62348900,0.05,0.02788156,179.46,"December 29, 21",0.0002788156
312,2021-12-30,179.47,180.57,178.09,178.2,176.901627,59773014,59773000,-1.27,-0.70764,179.37,"December 30, 21",-0.0070764
311,2021-12-31,178.085,179.23,177.26,177.57,176.27623,64062261,64062300,-0.515,-0.28919,177.8,"December 31, 21",-0.0028919
310,2022-01-03,177.83,182.88,177.71,182.01,180.683868,104677470,104487900,4.18,2.35,181.42,"January 03, 22",0.0235
309,2022-01-04,182.63,182.94,179.12,179.7,178.390717,99110438,99310400,-2.93,-1.6,180.56,"January 04, 22",-0.016
308,2022-01-05,179.61,180.17,174.64,174.92,173.645538,94535602,94537600,-4.69,-2.61,177.29,"January 05, 22",-0.0261
307,2022-01-06,172.7,175.3,171.64,172.0,170.746796,96882954,96904000,-0.7,-0.40533,173.08,"January 06, 22",-0.0040533
306,2022-01-07,172.89,174.14,171.03,172.17,170.915573,86709147,86709100,-0.72,-0.41645,172.44,"January 07, 22",-0.0041645
305,2022-01-10,169.08,172.5,168.17,172.19,170.935425,106754551,106765600,3.11,1.84,170.29,"January 10, 22",0.0184
304,2022-01-11,172.32,175.18,170.82,175.08,173.804367,76138312,76138300,2.76,1.6,173.63,"January 11, 22",0.016
303,2022-01-12,176.12,177.18,174.82,175.53,174.251083,74805173,74805200,-0.59,-0.335,175.83,"January 12, 22",-0.00335
302,2022-01-13,175.78,176.62,171.79,172.19,170.935425,84405760,84505800,-3.59,-2.04,173.97,"January 13, 22",-0.0204
301,2022-01-14,171.34,173.78,171.09,173.07,171.809036,80440778,80440800,1.73,1.01,172.36,"January 14, 22",0.0101
300,2022-01-18,171.51,172.54,169.405,169.8,168.562836,91063979,90956700,-1.71,-0.99703,170.54,"January 18, 22",-0.0099703
299,2022-01-19,170.0,171.08,165.94,166.23,165.018845,94814990,94815000,-3.77,-2.22,168.3,"January 19, 22",-0.0222
298,2022-01-20,166.98,169.68,164.18,164.51,163.311371,91420515,91420500,-2.47,-1.48,167.07,"January 20, 22",-0.0148
297,2022-01-21,164.415,166.33,162.3,162.41,161.226685,122824858,122848900,-2.005,-1.22,163.88,"January 21, 22",-0.0122
296,2022-01-24,160.02,162.3,154.7,161.62,160.442459,162706686,162294600,1.6,0.99988,158.69,"January 24, 22",0.0099988
295,2022-01-25,158.98,162.76,157.02,159.78,158.615845,115777137,115798400,0.8,0.50321,159.43,"January 25, 22",0.0050321
294,2022-01-26,163.5,164.3894,157.82,159.69,158.526489,108275307,108275300,-3.81,-2.33,161.41,"January 26, 22",-0.0233
293,2022-01-27,162.45,163.84,158.28,159.22,158.059906,121954638,121954600,-3.23,-1.99,161.3,"January 27, 22",-0.0199
292,2022-01-28,165.71,170.35,162.8,170.33,169.088974,179435660,179935700,4.62,2.79,167.31,"January 28, 22",0.0279
291,2022-01-31,170.16,175.0,169.51,174.78,173.506546,115522090,115541600,4.62,2.72,173.16,"January 31, 22",0.0272
290,2022-02-01,174.01,174.84,172.31,174.61,173.337799,85595911,86213900,0.6,0.34481,173.71,"February 01, 22",0.0034481
289,2022-02-02,174.745,175.88,173.33,175.84,174.558823,84914158,84914300,1.095,0.62663,174.94,"February 02, 22",0.0062663
288,2022-02-03,174.48,176.2399,172.12,172.9,171.640259,89418074,89418100,-1.58,-0.90555,174.38,"February 03, 22",-0.0090555
287,2022-02-04,171.68,174.1,170.68,172.39,171.35199,82446700,82465400,0.71,0.41356,172.32,"February 04, 22",0.0041356
286,2022-02-07,172.86,173.9458,170.95,171.66,170.626389,77251204,77251200,-1.2,-0.6942,172.44,"February 07, 22",-0.006942
285,2022-02-08,171.73,175.35,171.43,174.83,173.777328,74829217,74829200,3.1,1.81,173.81,"February 08, 22",0.0181
284,2022-02-09,176.05,176.65,174.9,176.28,175.218582,71204538,71285000,0.23,0.13064,175.83,"February 09, 22",0.0013064
283,2022-02-10,174.14,175.48,171.55,172.12,171.083618,90715899,90865900,-2.02,-1.16,173.54,"February 10, 22",-0.0116
282,2022-02-11,172.33,173.08,168.04,168.64,167.624588,98490687,98670700,-3.69,-2.14,170.2,"February 11, 22",-0.0214
281,2022-02-14,167.37,169.58,166.56,168.88,167.863144,86185530,86185500,1.51,0.90219,168.39,"February 14, 22",0.0090219
280,2022-02-15,170.97,172.95,170.25,172.79,171.749588,64286317,62527400,1.82,1.06,171.66,"February 15, 22",0.0106
279,2022-02-16,171.85,173.34,170.05,172.55,171.511047,61139697,61177400,0.7,0.40733,171.65,"February 16, 22",0.0040733
278,2022-02-17,171.03,171.91,168.47,168.88,167.863144,69589344,69589300,-2.15,-1.26,170.18,"February 17, 22",-0.0126
277,2022-02-18,169.82,170.5413,166.19,167.3,166.292648,82772674,82772700,-2.52,-1.48,167.8,"February 18, 22",-0.0148
276,2022-02-22,164.98,166.69,162.15,164.32,163.330612,91148358,91162800,-0.66,-0.40005,164.56,"February 22, 22",-0.0040005
275,2022-02-23,165.54,166.15,159.75,160.07,159.106171,90009247,90009200,-5.47,-3.3,162.16,"February 23, 22",-0.033
274,2022-02-24,152.58,162.85,152.0,162.74,161.760132,141147540,141147500,10.16,6.66,158.01,"February 24, 22",0.0666
273,2022-02-25,163.84,165.12,160.8738,164.85,163.857407,91974222,91974200,1.01,0.61646,163.79,"February 25, 22",0.0061646
272,2022-02-28,163.06,165.42,162.43,165.12,164.125763,95056629,95056600,2.06,1.26,164.27,"February 28, 22",0.0126
271,2022-03-01,164.695,166.6,161.97,163.2,162.217331,83468865,83474400,-1.495,-0.90774,164.16,"March 01, 22",-0.0090774
270,2022-03-02,164.39,167.36,162.95,166.56,165.557098,79724750,79724800,2.17,1.32,165.81,"March 02, 22",0.0132
269,2022-03-03,168.47,168.91,165.55,166.23,165.229095,76678441,76678400,-2.24,-1.33,166.92,"March 03, 22",-0.0133
268,2022-03-04,164.49,165.55,162.1,163.17,162.187515,83819592,83737200,-1.32,-0.80248,163.4,"March 04, 22",-0.0080248
267,2022-03-07,163.36,165.02,159.04,159.3,158.34082,96418845,96418800,-4.06,-2.49,161.4,"March 07, 22",-0.0249
266,2022-03-08,158.82,162.88,155.8,157.44,156.492004,131139480,131148300,-1.38,-0.86891,158.77,"March 08, 22",-0.0086891
265,2022-03-09,161.475,163.41,159.41,162.95,161.968842,91445405,91454900,1.475,0.91345,161.94,"March 09, 22",0.0091345
264,2022-03-10,160.2,160.39,155.98,158.52,157.565506,105342033,105342000,-1.68,-1.05,158.03,"March 10, 22",-0.0105
263,2022-03-11,158.93,159.28,154.5,154.73,153.798325,96917302,96970100,-4.2,-2.64,156.16,"March 11, 22",-0.0264
262,2022-03-14,151.45,154.12,150.1,150.62,149.713074,108712111,108732100,-0.83,-0.54804,151.68,"March 14, 22",-0.0054804
261,2022-03-15,150.9,155.57,150.38,155.09,154.156174,92964302,92964300,4.19,2.78,153.47,"March 15, 22",0.0278
260,2022-03-16,157.05,160.0,154.46,159.59,158.629059,102300157,102300200,2.54,1.62,157.65,"March 16, 22",0.0162
259,2022-03-17,158.61,161.0,157.63,160.62,159.652863,75615376,75615400,2.01,1.27,159.42,"March 17, 22",0.0127
258,2022-03-18,160.51,164.48,159.76,163.98,162.992645,122610172,123511700,3.47,2.16,162.6,"March 18, 22",0.0216
257,2022-03-21,163.51,166.35,163.015,165.38,164.384232,95811352,95811400,1.87,1.14,164.74,"March 21, 22",0.0114
256,2022-03-22,165.51,169.42,164.91,168.82,167.803497,81532007,81532000,3.31,2.0,168.23,"March 22, 22",0.02
255,2022-03-23,167.99,172.64,167.65,170.21,169.185135,98062674,98062700,2.22,1.32,170.79,"March 23, 22",0.0132
254,2022-03-24,171.06,174.14,170.21,174.07,173.021896,90131418,90131400,3.01,1.76,172.27,"March 24, 22",0.0176
253,2022-03-25,173.88,175.28,172.75,174.72,173.667984,80529356,80546200,0.84,0.48309,174.02,"March 25, 22",0.0048309
252,2022-03-28,172.17,175.73,172.0,175.6,174.542679,90371916,90371900,3.43,1.99,174.38,"March 28, 22",0.0199
251,2022-03-29,176.69,179.01,176.34,178.96,177.882446,99459940,100589400,2.27,1.28,177.86,"March 29, 22",0.0128
250,2022-03-30,178.55,179.61,176.7,177.77,176.699615,91340654,92633200,-0.78,-0.43685,178.12,"March 30, 22",-0.0043685
249,2022-03-31,177.84,178.03,174.4,174.61,173.558655,103049285,103049300,-3.23,-1.82,175.88,"March 31, 22",-0.0182
248,2022-04-01,174.03,174.88,171.94,174.31,173.260452,78251328,78751300,0.28,0.16089,173.41,"April 01, 22",0.0016089
247,2022-04-04,174.57,178.49,174.44,178.44,177.365585,76545983,76468400,3.87,2.22,177.49,"April 04, 22",0.0222
246,2022-04-05,177.5,178.3,174.415,175.06,174.005936,73401786,73401800,-2.44,-1.37,175.98,"April 05, 22",-0.0137
245,2022-04-06,172.36,173.63,170.13,171.83,170.795364,89058782,89058800,-0.53,-0.3075,171.79,"April 06, 22",-0.003075
244,2022-04-07,171.16,173.36,169.85,172.14,171.1035,77594650,77594700,0.98,0.57256,171.8,"April 07, 22",0.0057256
243,2022-04-08,171.78,171.78,169.2,170.09,169.065842,76534208,76575500,-1.69,-0.98382,170.52,"April 08, 22",-0.0098382
242,2022-04-11,168.71,169.03,165.5,165.75,164.751984,72246706,72246700,-2.96,-1.75,166.69,"April 11, 22",-0.0175
241,2022-04-12,168.02,169.87,166.64,167.66,166.650482,79265181,79265200,-0.36,-0.21426,168.09,"April 12, 22",-0.0021426
240,2022-04-13,167.39,171.04,166.77,170.4,169.373962,70618925,70618900,3.01,1.8,169.68,"April 13, 22",0.018
239,2022-04-14,170.62,171.27,165.04,165.29,164.294754,75069376,75329400,-5.33,-3.12,167.23,"April 14, 22",-0.0312
238,2022-04-18,163.92,166.5984,163.57,165.07,164.07608,69023941,69023900,1.15,0.70156,164.93,"April 18, 22",0.0070156
237,2022-04-19,165.02,167.82,163.91,167.4,166.392044,67723833,67723800,2.38,1.44,166.55,"April 19, 22",0.0144
236,2022-04-20,168.76,168.88,166.1,167.23,166.223053,67929814,67929800,-1.53,-0.90661,167.35,"April 20, 22",-0.0090661
235,2022-04-21,168.91,171.53,165.91,166.42,165.417953,87227768,87227800,-2.49,-1.47,168.8,"April 21, 22",-0.0147
234,2022-04-22,166.46,167.8699,161.5,161.79,160.815842,84875424,84882400,-4.67,-2.81,164.23,"April 22, 22",-0.0281
233,2022-04-25,161.12,163.17,158.46,162.88,161.899277,96017376,96046400,1.76,1.09,160.7,"April 25, 22",0.0109
232,2022-04-26,162.25,162.34,156.72,156.8,155.855881,95595226,95623200,-5.45,-3.36,158.61,"April 26, 22",-0.0336
231,2022-04-27,155.91,159.79,155.38,156.57,155.627274,88063191,88063200,0.66,0.42332,157.44,"April 27, 22",0.0042332
230,2022-04-28,159.25,164.515,158.93,163.64,162.654678,130149192,130216800,4.39,2.76,161.86,"April 28, 22",0.0276
229,2022-04-29,161.84,166.2,157.25,157.65,156.700745,131747495,131747600,-4.19,-2.59,160.71,"April 29, 22",-0.0259
228,2022-05-02,156.71,158.23,153.27,157.96,157.008896,123050000,123055300,1.25,0.79765,156.04,"May 02, 22",0.0079765
227,2022-05-03,158.15,160.71,156.32,159.48,158.51973,88966526,88966500,1.33,0.84097,158.8,"May 03, 22",0.0084097
226,2022-05-04,159.67,166.48,159.26,166.02,165.020355,108206503,108256500,6.35,3.98,162.42,"May 04, 22",0.0398
225,2022-05-05,163.85,164.08,154.95,156.77,155.826065,130419230,130525300,-7.08,-4.32,158.14,"May 05, 22",-0.0432
224,2022-05-06,156.01,159.44,154.18,157.28,156.562683,115494647,116124600,1.27,0.81405,157.33,"May 06, 22",0.0081405
223,2022-05-09,154.925,155.83,151.49,152.06,151.366486,131577921,131577900,-2.865,-1.85,153.1,"May 09, 22",-0.0185
222,2022-05-10,155.52,156.74,152.93,154.51,153.805313,115366736,115366700,-1.01,-0.64943,154.84,"May 10, 22",-0.0064943
221,2022-05-11,153.5,155.45,145.81,146.5,145.831848,142547625,142689800,-7.0,-4.56,149.45,"May 11, 22",-0.0456
220,2022-05-12,142.77,146.2,138.8,142.56,141.909821,182408091,182602000,-0.21,-0.14709,142.07,"May 12, 22",-0.0014709
219,2022-05-13,144.59,148.105,143.11,147.11,146.439056,113990852,113990900,2.52,1.74,146.33,"May 13, 22",0.0174
218,2022-05-16,145.55,147.5199,144.18,145.54,144.876221,86643781,86643800,-0.01,-0.00687049,145.78,"May 16, 22",-6.87049e-05
217,2022-05-17,148.86,149.77,146.68,149.24,148.559341,78138254,78336300,0.38,0.25527,148.44,"May 17, 22",0.0025527
216,2022-05-18,146.85,147.3601,139.9,140.82,140.17775,109742890,109742900,-6.03,-4.11,142.69,"May 18, 22",-0.0411
215,2022-05-19,139.88,141.66,136.6,137.35,136.723572,135863540,136095600,-2.53,-1.81,138.66,"May 19, 22",-0.0181
214,2022-05-20,139.09,140.7,132.61,137.59,136.962463,137392625,137426100,-1.5,-1.08,136.4,"May 20, 22",-0.0108
213,2022-05-23,137.79,143.26,137.65,143.11,142.457306,117726265,117726300,5.32,3.86,141.43,"May 23, 22",0.0386
212,2022-05-24,140.805,141.97,137.33,140.36,139.719849,104132746,104132700,-0.445,-0.31604,139.41,"May 24, 22",-0.0031604
211,2022-05-25,138.43,141.785,138.34,140.52,139.87912,92482696,92482700,2.09,1.51,140.08,"May 25, 22",0.0151
210,2022-05-26,137.39,144.34,137.14,143.78,143.124252,90601098,90601500,6.39,4.65,142.39,"May 26, 22",0.0465
209,2022-05-27,145.39,149.68,145.26,149.64,148.95752,91425110,90978500,4.25,2.92,148.2,"May 27, 22",0.0292
208,2022-05-31,149.07,150.66,146.84,148.84,148.161163,103718416,103718400,-0.23,-0.15429,149.1,"May 31, 22",-0.0015429
207,2022-06-01,149.9,151.74,147.68,148.71,148.031754,74286635,74286600,-1.19,-0.79386,149.37,"June 01, 22",-0.0079386
206,2022-06-02,147.83,151.27,146.86,151.21,150.52037,72348055,72348100,3.38,2.29,149.52,"June 02, 22",0.0229
205,2022-06-03,146.9,147.97,144.46,145.38,144.716949,88570289,88570300,-1.52,-1.03,145.81,"June 03, 22",-0.0103
204,2022-06-06,147.03,148.5689,144.9,146.14,145.47348,71598380,71598400,-0.89,-0.60532,146.62,"June 06, 22",-0.0060532
203,2022-06-07,144.345,149.0,144.1,148.71,148.031754,67808150,67808200,4.365,3.02,147.55,"June 07, 22",0.0302
202,2022-06-08,148.58,149.8697,147.46,147.96,147.285187,53950201,53950200,-0.62,-0.41728,148.61,"June 08, 22",-0.0041728
201,2022-06-09,147.08,147.95,142.53,142.64,141.989441,69472976,69473000,-4.44,-3.02,145.33,"June 09, 22",-0.0302
200,2022-06-10,140.28,140.76,137.06,137.13,136.504578,91566637,91437900,-3.15,-2.25,138.18,"June 10, 22",-0.0225
199,2022-06-13,132.87,135.2,131.44,131.88,131.278519,122128099,122207100,-0.99,-0.74509,133.13,"June 13, 22",-0.0074509
198,2022-06-14,133.13,133.89,131.48,132.76,132.15451,84784326,84784300,-0.37,-0.27792,132.57,"June 14, 22",-0.0027792
197,2022-06-15,134.29,137.34,132.16,135.43,134.812317,91532972,91533000,1.14,0.84891,134.63,"June 15, 22",0.0084891
196,2022-06-16,132.08,132.39,129.04,130.06,129.466812,107961508,108123900,-2.02,-1.53,130.46,"June 16, 22",-0.0153
195,2022-06-17,130.065,133.079,129.81,131.56,130.959976,134520290,134520300,1.495,1.15,131.49,"June 17, 22",0.0115
